Time,Price,BuySell,Volume
09:25:04,14.55,B,500
09:25:04,14.55,B,12500
09:25:04,14.55,S,500
09:25:04,14.55,S,300
09:25:04,14.55,S,2500
09:25:04,14.55,S,403
09:25:04,14.55,S,4797
09:25:04,14.55,S,15203
09:25:04,14.55,B,4797
09:25:04,14.55,S,3203
09:25:04,14.55,S,1100
09:25:04,14.55,S,2400
09:25:04,14.55,S,1300
09:25:04,14.55,S,1100
09:25:04,14.55,S,600
09:25:04,14.55,S,1100
09:25:04,14.55,S,8800
09:25:04,14.55,S,7000
09:25:04,14.55,S,2200
09:25:04,14.55,S,2600
09:25:04,14.55,S,600
09:25:04,14.55,S,187997
09:25:04,14.55,S,3000
09:25:04,14.55,S,1500
09:25:04,14.55,S,2000
09:25:04,14.55,B,100
09:25:04,14.55,B,2000
09:25:04,14.55,S,5000
09:25:04,14.55,S,18403
09:25:04,14.55,S,2200
09:25:04,14.55,S,2200
09:25:04,14.55,S,2200
09:25:04,14.55,B,1300
09:25:04,14.55,B,2000
09:25:04,14.55,B,1200
09:25:04,14.55,B,2897
09:25:04,14.55,B,1900
09:25:04,14.55,B,500
09:25:04,14.55,B,2000
09:25:04,14.55,B,6200
09:25:04,14.55,S,1503
09:25:04,14.55,S,300
09:25:04,14.55,S,500
09:25:04,14.55,S,2397
09:25:04,14.55,S,303
09:25:04,14.55,S,5000
09:25:04,14.55,S,3697
09:25:04,14.55,S,6800
09:25:04,14.55,S,200
09:25:04,14.55,S,500
09:25:04,14.55,S,3000
09:25:04,14.55,S,1000
09:25:04,14.55,S,300
09:25:04,14.55,S,400
09:25:04,14.55,S,103
09:25:04,14.55,S,397
09:25:04,14.55,S,1300
09:25:04,14.55,S,300
09:25:04,14.55,S,1700
09:25:04,14.55,S,200
09:25:04,14.55,S,300
09:25:04,14.55,S,20000
09:25:04,14.55,S,803
09:25:04,14.55,B,1197
09:25:04,14.55,B,2000
09:25:04,14.55,B,500
09:25:04,14.55,B,100
09:25:04,14.55,B,1000
09:25:04,14.55,B,100
09:25:04,14.55,B,200
09:25:04,14.55,B,1000
09:25:04,14.55,B,300
09:25:04,14.55,B,200
09:25:04,14.55,B,100
09:25:04,14.55,B,1000
09:25:04,14.55,B,200
09:25:04,14.55,B,1000
09:25:04,14.55,B,100
09:25:04,14.55,B,300
09:25:04,14.55,B,1000
09:25:04,14.55,B,1000
09:25:04,14.55,B,2403
09:25:04,14.55,B,100
09:25:04,14.55,B,910
09:25:04,14.55,B,1000
09:25:04,14.55,B,5587
09:25:04,14.55,B,1500
09:25:04,14.55,B,2703
09:25:04,14.55,B,697
09:25:04,14.55,B,1303
09:25:04,14.55,B,300
09:25:04,14.55,B,200
09:25:04,14.55,B,390
09:25:04,14.55,B,1000
09:25:04,14.55,B,200
09:25:04,14.55,B,3100
09:25:04,14.55,B,100
09:25:04,14.55,B,100
09:25:04,14.55,B,3307
09:25:04,14.55,B,200
09:25:04,14.55,B,600
09:25:04,14.55,B,2000
09:25:04,14.55,B,7000
09:25:04,14.55,B,2000
09:25:04,14.55,B,1000
09:25:04,14.55,B,1500
09:25:04,14.55,B,200
09:25:04,14.55,S,100
09:25:04,14.55,B,3900
09:25:04,14.55,B,20000
09:25:04,14.55,B,2500
09:25:04,14.55,B,5693
09:25:04,14.55,B,14307
09:25:04,14.55,B,6193
09:25:04,14.55,B,200
09:25:04,14.55,B,100
09:25:04,14.55,B,1500
09:25:04,14.55,B,2007
09:25:04,14.55,S,500
09:25:04,14.55,S,500
09:25:04,14.55,S,300
09:25:04,14.55,S,100
09:25:04,14.55,S,593
09:25:04,14.55,S,7
09:25:04,14.55,S,100
09:25:04,14.55,S,500
09:25:04,14.55,S,200
09:25:04,14.55,S,1000
09:25:04,14.55,S,2000
09:25:04,14.55,B,1000
09:25:04,14.55,B,5000
09:25:04,14.55,B,300
09:25:04,14.55,B,300
09:25:04,14.55,B,10000
09:25:04,14.55,B,20000
09:25:04,14.55,B,10000
09:25:04,14.55,B,6000
09:25:04,14.55,B,1000
09:25:04,14.55,B,1000
09:25:04,14.55,S,400
09:25:04,14.55,S,200
09:25:04,14.55,S,1000
09:25:04,14.55,S,900
09:25:04,14.55,S,93
09:25:04,14.55,S,1207
09:25:04,14.55,S,200
09:25:04,14.55,S,500
09:25:04,14.55,S,600
09:25:04,14.55,S,500
09:25:04,14.55,S,93
09:25:04,14.55,S,907
09:25:04,14.55,S,100
09:25:04,14.55,S,993
09:25:04,14.55,S,7
09:25:04,14.55,S,500
09:25:04,14.55,S,1200
09:25:04,14.55,S,200
09:25:04,14.55,S,8093
09:25:04,14.55,S,100
09:25:04,14.55,S,1000
09:25:04,14.55,S,400
09:25:04,14.55,S,200
09:25:04,14.55,S,200
09:25:04,14.55,S,4600
09:25:04,14.55,S,1000
09:25:04,14.55,S,1300
09:25:04,14.55,S,1000
09:25:04,14.55,S,200
09:25:04,14.55,S,1207
09:25:04,14.55,S,1000
09:25:04,14.55,S,500
09:25:04,14.55,S,500
09:25:04,14.55,S,100
09:25:04,14.55,S,300
09:25:04,14.55,S,10000
09:25:04,14.55,S,10000
09:25:04,14.55,S,500
09:25:04,14.55,S,1000
09:25:04,14.55,S,700
09:25:04,14.55,S,800
09:25:04,14.55,S,1000
09:25:04,14.55,S,500
09:25:04,14.55,B,15900
09:25:04,14.55,B,1800
09:30:00,14.55,B,300
09:30:01,14.55,B,5000
09:30:01,14.54,S,1000
09:30:01,14.54,S,700
09:30:01,14.54,S,23300
09:30:02,14.54,S,800
09:30:02,14.54,S,10000
09:30:02,14.55,B,1000
09:30:02,14.55,B,100
09:30:02,14.54,S,9000
09:30:02,14.55,B,2000
09:30:02,14.55,B,300
09:30:02,14.55,B,300
09:30:02,14.55,B,200
09:30:02,14.54,S,1000
09:30:02,14.55,B,40000
09:30:02,14.55,B,200
09:30:02,14.55,B,2000
09:30:02,14.55,B,2000
09:30:02,14.54,S,5900
09:30:02,14.54,S,1000
09:30:02,14.53,S,1000
09:30:02,14.53,S,2000
09:30:02,14.53,S,3500
09:30:02,14.53,S,10400
09:30:02,14.54,B,2000
09:30:02,14.54,B,1000
09:30:02,14.54,B,1000
09:30:02,14.54,B,1300
09:30:02,14.54,B,200
09:30:02,14.54,B,500
09:30:02,14.54,B,500
09:30:02,14.54,B,1500
09:30:02,14.53,S,6000
09:30:02,14.54,B,70000
09:30:02,14.54,B,300
09:30:02,14.54,B,1000
09:30:02,14.54,B,200
09:30:02,14.54,B,1000
09:30:02,14.54,B,2800
09:30:02,14.54,B,2000
09:30:02,14.54,B,5000
09:30:02,14.54,B,4200
09:30:03,14.54,B,1000
09:30:03,14.54,B,3100
09:30:03,14.54,B,200
09:30:03,14.54,B,2000
09:30:03,14.54,B,2700
09:30:03,14.54,B,300
09:30:03,14.54,B,500
09:30:03,14.54,B,1000
09:30:03,14.54,B,1500
09:30:03,14.53,S,59
09:30:03,14.54,B,1200
09:30:03,14.54,B,500
09:30:03,14.53,S,3400
09:30:03,14.53,S,4700
09:30:03,14.54,B,200
09:30:04,14.54,B,400
09:30:04,14.54,B,13700
09:30:04,14.54,B,1000
09:30:04,14.54,B,2000
09:30:04,14.54,B,1000
09:30:04,14.53,S,300
09:30:04,14.54,B,100
09:30:04,14.54,B,100000
09:30:04,14.53,S,13600
09:30:04,14.54,B,1000
09:30:04,14.53,S,300
09:30:04,14.54,B,2000
09:30:04,14.53,S,300
09:30:04,14.54,B,300
09:30:04,14.54,B,1000
09:30:04,14.54,B,300
09:30:04,14.54,B,1000
09:30:05,14.54,B,900
09:30:05,14.54,B,200
09:30:05,14.54,B,1000
09:30:05,14.54,B,500
09:30:05,14.54,B,100
09:30:05,14.54,B,1000
09:30:05,14.54,B,800
09:30:05,14.54,B,20000
09:30:05,14.54,B,300
09:30:05,14.54,B,3000
09:30:05,14.54,B,200
09:30:05,14.54,B,1000
09:30:06,14.54,B,800
09:30:06,14.54,B,100
09:30:06,14.54,B,2000
09:30:06,14.53,S,2900
09:30:06,14.54,B,400
09:30:06,14.54,B,2600
09:30:06,14.53,S,500
09:30:06,14.54,B,1000
09:30:06,14.54,B,100000
09:30:06,14.54,B,800
09:30:06,14.54,B,300
