Time,Price,BuySell,Volume
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,3100
09:25:01,10.43,S,1500
09:25:01,10.43,S,1300
09:25:01,10.43,S,200
09:25:01,10.43,B,1100
09:25:01,10.43,S,800
09:25:01,10.43,S,6900
09:25:01,10.43,B,100
09:25:01,10.43,S,500
09:25:01,10.43,S,100
09:25:01,10.43,S,900
09:25:01,10.43,S,1000
09:25:01,10.43,S,2400
09:25:01,10.43,S,1000
09:25:01,10.43,S,700
09:25:01,10.43,S,300
09:25:01,10.43,S,200
09:25:01,10.43,S,700
09:25:01,10.43,S,300
09:25:01,10.43,S,400
09:25:01,10.43,S,800
09:25:01,10.43,B,2200
09:25:01,10.43,B,500
09:25:01,10.43,B,2000
09:25:01,10.43,B,300
09:25:01,10.43,S,2600
09:25:01,10.43,S,1000
09:25:01,10.43,S,1800
09:25:01,10.43,S,1400
09:25:01,10.43,S,3000
09:25:01,10.43,S,4000
09:25:01,10.43,B,2200
09:25:01,10.43,S,800
09:25:01,10.43,S,3800
09:25:01,10.43,B,4600
09:25:01,10.43,B,100
09:25:01,10.43,B,100
09:25:01,10.43,S,800
09:25:01,10.43,B,900
09:25:01,10.43,S,1000
09:25:01,10.43,B,400
09:25:01,10.43,S,200
09:25:01,10.43,S,200
09:25:01,10.43,S,400
09:25:01,10.43,S,10000
09:25:01,10.43,S,8000
09:25:01,10.43,S,1400
09:25:01,10.43,S,1900
09:25:01,10.43,S,3000
09:25:01,10.43,S,100
09:25:01,10.43,S,400
09:25:01,10.43,S,700
09:25:01,10.43,S,200
09:25:01,10.43,S,300
09:25:01,10.43,S,2000
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,1500
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,B,200
09:25:01,10.43,B,100
09:25:01,10.43,B,600
09:25:01,10.43,B,100
09:25:01,10.43,B,100
09:25:01,10.43,B,400
09:25:01,10.43,B,100
09:25:01,10.43,B,400
09:25:01,10.43,B,500
09:25:01,10.43,B,1400
09:25:01,10.43,B,17600
09:25:01,10.43,S,2400
09:25:01,10.43,S,600
09:25:01,10.43,S,1900
09:25:01,10.43,S,1500
09:25:01,10.43,S,1100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,300
09:25:01,10.43,S,200
09:25:01,10.43,S,1000
09:25:01,10.43,B,300
09:25:01,10.43,B,200
09:25:01,10.43,S,100
09:25:01,10.43,S,400
09:25:01,10.43,S,100
09:25:01,10.43,S,400
09:25:01,10.43,S,500
09:25:01,10.43,S,1000
09:25:01,10.43,S,100
09:25:01,10.43,S,200
09:25:01,10.43,S,3000
09:25:01,10.43,S,500
09:25:01,10.43,S,200
09:25:01,10.43,S,500
09:25:01,10.43,S,500
09:25:01,10.43,S,500
09:25:01,10.43,S,100
09:25:01,10.43,S,200
09:25:01,10.43,S,100
09:25:01,10.43,S,400
09:25:01,10.43,S,100
09:25:01,10.43,S,300
09:25:01,10.43,S,100
09:25:01,10.43,S,1300
09:25:01,10.43,S,700
09:25:01,10.43,S,400
09:25:01,10.43,B,400
09:25:01,10.43,B,300
09:25:01,10.43,S,2500
09:25:01,10.43,B,100
09:25:01,10.43,B,300
09:25:01,10.43,S,100
09:25:01,10.43,S,200
09:25:01,10.43,S,100
09:25:01,10.43,S,2600
09:25:01,10.43,S,400
09:25:01,10.43,S,600
09:25:01,10.43,S,100
09:25:01,10.43,S,500
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,400
09:25:01,10.43,S,500
09:25:01,10.43,S,100
09:25:01,10.43,S,200
09:25:01,10.43,S,400
09:25:01,10.43,S,200
09:25:01,10.43,S,200
09:25:01,10.43,S,100
09:25:01,10.43,S,5200
09:25:01,10.43,S,1000
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,200
09:25:01,10.43,S,100
09:25:01,10.43,S,300
09:25:01,10.43,S,600
09:25:01,10.43,S,200
09:25:01,10.43,S,900
09:25:01,10.43,S,200
09:25:01,10.43,S,600
09:25:01,10.43,S,200
09:25:01,10.43,S,100
09:25:01,10.43,S,800
09:25:01,10.43,S,3100
09:25:01,10.43,S,4800
09:25:01,10.43,S,1900
09:25:01,10.43,S,200
09:25:01,10.43,S,500
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,100
09:25:01,10.43,S,300
09:25:01,10.43,S,300
09:25:01,10.43,S,100
09:25:01,10.43,S,600
09:25:01,10.43,S,300
09:25:01,10.43,S,100
