Time,Price,BuySell,Volume
09:25:00,9.97,B,700
09:25:00,9.97,S,100
09:25:00,9.97,S,4600
09:25:00,9.97,S,2346
09:25:00,9.97,B,9400
09:25:00,9.97,S,354
09:25:00,9.97,S,600
09:25:00,9.97,S,300
09:25:00,9.97,S,2646
09:25:00,9.97,B,126
09:25:00,9.97,B,4
09:25:00,9.97,B,2000
09:25:00,9.97,S,224
09:25:00,9.97,B,1800
09:25:00,9.97,B,14676
09:25:00,9.97,S,28600
09:25:00,9.97,S,3400
09:25:00,9.97,S,6800
09:25:00,9.97,S,6800
09:25:00,9.97,S,42800
09:25:00,9.97,S,13600
09:25:00,9.97,S,25524
09:25:00,9.97,S,800
09:25:00,9.97,B,2000
09:25:00,9.97,B,100000
09:25:00,9.97,B,3000
09:25:00,9.97,S,200
09:25:00,9.97,S,800
09:25:00,9.97,S,100
09:25:00,9.97,S,1000
09:25:00,9.97,S,5000
09:25:00,9.97,S,1000
09:25:00,9.97,S,100
09:25:00,9.97,S,400
09:25:00,9.97,S,2276
09:25:00,9.97,S,2600
09:25:00,9.97,S,24
09:25:00,9.97,S,400
09:25:00,9.97,S,976
09:25:00,9.97,S,5024
09:25:00,9.97,S,8576
09:25:00,9.97,S,13600
09:25:00,9.97,S,13600
09:25:00,9.97,B,100
09:25:00,9.97,B,600
09:25:00,9.97,B,2500
09:25:00,9.97,B,2500
09:25:00,9.97,B,2500
09:25:00,9.97,B,2500
09:25:00,9.97,B,2500
09:25:00,9.97,B,2500
09:25:00,9.97,B,2000
09:25:00,9.97,B,600
09:25:00,9.97,B,2500
09:25:00,9.97,B,1300
09:25:00,9.97,B,2200
09:25:00,9.97,B,200
09:25:00,9.97,B,2000
09:25:00,9.97,B,2500
09:25:00,9.97,B,240
09:25:00,9.97,B,2700
09:25:00,9.97,B,400
09:25:00,9.97,B,1000
09:25:00,9.97,B,13100
09:25:00,9.97,B,800
09:25:00,9.97,S,10000
09:25:00,9.97,S,2500
09:25:00,9.97,S,4484
09:25:00,9.97,S,4500
09:25:00,9.97,S,100
09:25:00,9.97,S,100
09:25:00,9.97,S,5000
09:25:00,9.97,S,100
09:25:00,9.97,S,1000
09:25:00,9.97,S,100
09:25:00,9.97,S,200
09:25:00,9.97,S,416
09:25:00,9.97,S,84
09:25:00,9.97,S,6500
09:25:00,9.97,S,500
09:25:00,9.97,S,1000
09:25:00,9.97,S,800
09:25:00,9.97,S,300
09:25:00,9.97,S,816
09:25:00,9.97,S,584
09:25:00,9.97,S,916
09:25:00,9.97,S,500
09:25:00,9.97,S,13184
09:25:00,9.97,S,5000
09:25:00,9.97,S,1000
09:25:00,9.97,S,300
09:25:00,9.97,S,516
09:25:00,9.97,S,484
09:25:00,9.97,S,1000
09:25:00,9.97,S,1016
09:25:00,9.97,S,84
09:25:00,9.97,S,316
09:25:00,9.97,S,1484
